SR          obs  bkg  bkg_err  S95_obs  S95_exp  
mT2_200_SF  634  634  52       108      108      
mT2_200_DF  160  160  21       45       45       
mT2_250_SF  274  274  35       72       72       
mT2_250_DF  74   74   13       29       29       
mT2_270_SF  226  226  31       63       63       
mT2_270_DF  49   49   10       23       23       
mT2_300_SF  153  153  25       49       49       
mT2_300_DF  29   29   7        17       17       
Zjets       300  300  36       73       73       
