SR       obs  bkg   bkg_err  S95_obs  S95_exp  
2muSS    9    5.5   1.6      10.4     7.4      
3lZ1b4j  7    11.0  2.8      6.0      8.7      
3lZ2b3j  4    2.8   0.5      6.3      5.1      
3lZ2b4j  8    7.2   0.9      7.9      6.9      
3lnoZ2b  10   7.7   2.2      10.2     8.3      
4lDF1b   2    1.1   0.1      4.7      3.9      
4lDF2b   1    0.9   0.1      3.0      3.0      
4lSF1b   1    1.1   0.1      3.6      4.0      
4lSF2b   1    0.9   0.1      3.6      3.0      
