SR    obs   bkg   bkg_err  S95_obs  S95_exp  
SRI1  2400  2600  160      194      284      
SRI2  729   765   59       96       116      
SRI3  236   273   37       47       64       
SRE1  1671  1900  140      150      236     
SRE2  493   501   44       86       90       
